orient,distractor,kappa,subject,resp,respRT,acc,traj
28,0.15,100,29,3,0.894674778,-25,-108
133,1,5000,29,148,0.788753986,15,4
65,0.15,100,29,76,0.788664103,11,66
180,0.15,100,29,3,0.588404894,3,-154
22,0.15,100,29,7,1.329931974,-15,-58
13,0.15,50,29,2,1.518262863,-11,-128
154,0.15,50,29,171,1.188717127,17,56
156,0.15,5000,29,152,1.223767996,-4,132
42,1,5000,29,49,0.894446135,7,46
42,1,5000,29,43,2.22372818,1,-116
50,1,100,29,51,2.011987925,1,32
74,0.15,50,29,88,1.212348938,14,66
50,0.15,50,29,15,1.023765087,-35,-20
22,0,50,29,6,1.11787796,-16,-80
73,0.15,50,29,79,0.623785973,6,40
143,0.15,50,29,150,0.882609129,7,36
86,0.15,5000,29,78,2.176789999,-8,54
82,1,50,29,84,1.012380123,2,-94
132,0,100,29,123,0.882805109,-9,48
61,0,5000,29,77,0.812001228,16,32
39,1,100,29,30,0.64730382,-9,16
110,1,100,29,105,0.85896492,-5,104
175,0,100,29,178,0.741404057,3,148
173,0.15,50,29,176,1.541414976,3,110
108,0.15,100,29,94,2.059046984,-14,66
104,0,100,29,98,1.517858982,-6,-70
145,0,100,29,154,0.729866982,9,138
44,0,50,29,14,1.471247911,-30,-64
3,1,5000,29,12,1.176702023,9,-42
174,1,100,29,171,0.953164816,-3,150
147,0,100,29,140,1.129819155,-7,68
45,0.15,5000,29,45,1.717839003,0,-50
8,0.15,100,29,11,0.929630041,3,-14
6,1,100,29,7,1.094349146,1,-62
43,0.15,5000,29,42,0.82375288,-1,-134
70,0.15,100,29,81,1.553655148,11,8
91,0.15,5000,29,92,2.400216103,1,-19
68,0.15,100,29,94,1.118370056,26,-50
176,1,100,29,6,1.200603962,10,-4
79,0,50,29,99,1.235504866,20,-58
127,1,5000,29,141,1.318166018,14,76
110,0,50,29,108,0.682982922,-2,-22
57,1,100,29,49,1.306390047,-8,-66
88,0,50,29,88,2.35334897,0,68
172,0.15,5000,29,165,0.965046883,-7,162
101,0,50,29,85,1.153175116,-16,-74
5,0,5000,29,11,0.918121815,6,-8
139,0.15,100,29,150,0.823698997,11,128
155,0.15,50,29,159,1.071038961,4,124
82,1,100,29,82,2.10610199,0,-4
72,0,100,29,71.5,2.211997986,-0.5,32.5
120,0.15,5000,29,118.5,1.247267962,-1.5,4.5
12,0,50,29,14.5,2.494282961,2.5,-9.5
35,1,100,29,11,1.576696157,-24,-167
96,0.15,50,29,99,1.282699823,3,24
47,0,5000,29,59,0.741801023,12,14
70,0,50,29,82,1.353163958,12,68
63,0.15,50,29,73,1.247286797,10,72
176,0,100,29,176,0.600209951,0,146
173,0.15,100,29,8,1.141736031,15,-58
94,1,5000,29,98,1.917858839,4,70
50,1,50,29,52,1.082579136,2,-116
9,1,50,29,4,1.553467035,-5,-12
72,0,100,29,84,0.918287992,12,6
96,0,5000,29,106,0.929910898,10,52
15,0.15,5000,29,13.5,2.011974096,-1.5,-7.5
24,1,5000,29,7.5,2.259047985,-16.5,-64.5
111,0.15,100,29,115,0.823852062,4,20
137,0.15,5000,29,143,1.729897022,6,118
156,0.15,50,29,161,1.400259018,5,92
147,0,5000,29,152,0.823845148,5,-24
13,0,5000,29,13,1.082680941,0,-60
123,0,100,29,109.5,1.953202009,-13.5,-1.5
74,1,100,29,78,1.37699604,4,-66
51,1,100,29,22,0.788718939,-29,12
174,0,50,29,177,0.647277832,3,20
164,1,50,29,167,1.459434986,3,102
24,0.15,50,29,180,2.211974144,-24,50
59,1,50,29,87,1.153150082,28,-28
49,1,50,29,72,0.988582134,23,52
162,0,50,29,161,0.600454092,-1,158
148,0.15,100,29,145,2.317857027,-3,-14
178,0,100,29,175,0.671164036,-3,156
63,0.15,50,29,78,1.282984018,15,56
154,1,5000,29,161,0.906095982,7,126
173,0,100,29,174,1.941735983,1,88
109,1,50,29,99,1.353561878,-10,60
130,0,100,29,130,0.623763084,0,16
64,1,5000,29,80,2.176610947,16,56
65,0,5000,29,62,1.541795969,-3,-116
114,1,50,29,109,0.706079006,-5,34
116,0,5000,29,133,1.271219969,17,88
177,0,100,29,180,1.106343985,3,166
61,0.15,5000,29,53,1.047308922,-8,52
117,0.15,50,29,106,0.929956913,-11,76
29,0.15,5000,29,20,1.000226021,-9,-46
91,0,5000,29,102,1.282578945,11,74
122,0.15,50,29,102,1.129916906,-20,-66
11,0,5000,29,6,0.930027008,-5,-10
12,0,5000,29,16,1.153170109,4,-62
169,0,5000,29,160,0.882591009,-9,106
40,1,5000,29,43,0.906099081,3,22
65,1,50,29,88,2.176697969,23,16
84,0,100,29,83,1.647464991,-1,-12
120,1,100,29,103,0.953153133,-17,78
165,0.15,5000,29,165,2.106415033,0,96
90,0.15,5000,29,92,2.200599909,2,-84
133,0.15,5000,29,149,1.553555965,16,76
64,1,5000,29,57,1.647279024,-7,-54
154,0,50,29,164,0.764919043,10,20
66,1,100,29,78,0.988569975,12,68
169,0.15,50,29,9,1.106093884,20,-148
91,0,50,29,89,1.023742914,-2,24
87,0,100,29,92,0.847568035,5,-38
170,0,50,29,169,1.035776854,-1,54
30,1,100,29,8,1.282592058,-22,-12
141,0,5000,29,137,0.823750019,-4,134
121,0,5000,29,127,0.894597054,6,-32
110,0.15,5000,29,113,1.223747969,3,94
101,0,100,29,106,2.506454945,5,84
148,1,5000,29,153,1.576693058,5,118
16,0.15,100,29,10,1.882953882,-6,-76
153,0.15,100,29,163,2.14142108,10,124
55,0,50,29,66,1.659369946,11,-48
89,0.15,100,29,94,1.141410112,5,70
54,1,50,29,54,1.435537815,0,-124
39,1,100,29,21,1.506146908,-18,-54
113,1,50,29,123,1.306205034,10,78
79,0,100,29,72,0.90624094,-7,58
134,1,100,29,143,0.835476875,9,142
150,1,50,29,152,1.188461065,2,122
147,1,100,29,158,0.929661036,11,92
156,0.15,100,29,164,0.635535002,8,136
12,0,100,29,12,0.729645014,0,-156
113,1,100,29,96,1.894353867,-17,80
67,0.15,100,29,75,1.682579994,8,-3
164,1,50,29,164,1.494699001,0,110
3,0,100,29,11,1.470925093,8,-10
137,1,50,29,152,1.541647911,15,80
171,0,50,29,167,0.871140003,-4,72
176,0,100,29,1,2.094317913,5,-24
1,0.15,5000,29,179,1.306078911,-2,110
150,0.15,50,29,134,1.506449938,-16,-42
41,0.15,50,29,29,1.588685989,-12,-44
126,1,50,29,100,1.976929903,-26,-11
133,0,50,29,104,1.259350777,-29,-40
130,1,100,29,122,1.800219059,-8,112
61,0.15,50,29,73,0.941596031,12,-84
71,1,50,29,83,0.847359896,12,18
36,0.15,50,29,16,1.117808104,-20,-114
140,1,100,29,161,1.411992073,21,46
67,0.15,50,29,88,1.871206045,21,68
108,1,100,29,99,1.859003067,-9,96
35,1,100,29,15,1.08259511,-20,-144
73,0,5000,29,75,1.341410875,2,56
133,1,5000,29,148,1.024095058,15,126
1,0,5000,29,179,1.600214005,-2,144
177,0,50,29,178,1.435403109,1,92
150,0,100,29,171,1.012217045,21,132
137,1,50,29,124,0.812310934,-13,10
45,1,50,29,35.5,2.329885006,-9.5,11.5
49,0,50,29,42,0.811968088,-7,-136
49,0,5000,29,35,1.000234127,-14,-40
133,0.15,5000,29,141,1.517871141,8,96
69,1,5000,29,60,0.800220966,-9,46
115,0.15,5000,29,119,1.141391993,4,118
66,1,50,29,74,1.012382984,8,44
43,0.15,100,29,14,1.118216038,-29,-52
88,0.15,50,29,92,1.070796013,4,64
173,1,100,29,172,1.612349033,-1,4
109,1,5000,29,108,1.894368887,-1,92
176,1,5000,29,168,1.235521078,-8,90
63,0.15,5000,29,65.5,1.565037012,2.5,11.5
75,0.15,50,29,83,0.812235117,8,62
107,0.15,100,29,96,0.529985189,-11,24
82,0,100,29,89,1.953212023,7,-6
15,0,100,29,9,1.435508013,-6,-16
156,1,5000,29,159,1.306485891,3,90
180,1,5000,29,174.5,1.965333939,-5.5,-1.5
94,0.15,100,29,87,2.306098938,-7,14
30,1,100,29,13,1.729606867,-17,-98
158,0.15,5000,29,149,1.906433821,-9,5
99,1,100,29,102,1.623749971,3,92
100,0,5000,29,107,0.730054855,7,-50
82,0.15,5000,29,79,1.694706917,-3,14
130,1,5000,29,136,2.02375412,6,6
6,0.15,50,29,175,1.788683891,-11,60
19,1,50,29,180,0.859035969,-19,160
103,0,50,29,101,1.283065081,-2,98
7,0.15,100,29,173,1.694572926,-14,14
110,0.15,50,29,97,1.623857021,-13,78
154,0,5000,29,166,0.694349051,12,144
38,1,100,29,26,2.223751783,-12,-9
127,0.15,100,29,104,1.624040127,-23,18
113,0,5000,29,121,0.90633893,8,82
29,0.15,100,29,10,0.917877913,-19,-104
57,1,50,29,84,1.141348124,27,60
132,0,50,29,144,1.012094975,12,-34
19,0,50,29,11,1.435622931,-8,-64
109,0,50,29,109,1.376955986,0,64
158,0,5000,29,158,0.706209898,0,144
169,0,5000,29,163,0.588831186,-6,162
159,0,5000,29,156,1.176796913,-3,126
106,0.15,5000,29,102,0.811988115,-4,36
5,0.15,5000,29,14,1.459334135,9,-14
85,0,5000,29,80,1.47100091,-5,-88
157,0,50,29,176,0.588847876,19,160
81,0,5000,29,83,1.800210953,2,5
172,0,5000,29,168,1.765204906,-4,114
17,0,100,29,6.5,2.411993027,-10.5,-14.5
52,1,5000,29,46,1.129616976,-6,-26
79,0.15,5000,29,69,0.765048981,-10,-26
113,0,100,29,105,2.247684956,-8,80
130,0.15,5000,29,139,0.941401005,9,70
120,0,50,29,104,0.918035984,-16,-72
125,0.15,5000,29,137,2.188940048,12,64
88,0.15,50,29,81,0.894452095,-7,-30
92,1,5000,29,94,1.09474802,2,-50
55,0,50,29,64,1.388836145,9,54
2,0,50,29,3,1.753187895,1,-154
95,1,100,29,95,2.165132999,0,30
150,1,100,29,168,2.16490984,18,38
79,0,5000,29,63,2.035516024,-16,-52
110,0,100,29,114,0.965322971,4,94
127,0.15,5000,29,143,2.318186998,16,140
152,1,5000,29,NaN,1.894454002,NaN,0
126,1,5000,29,109,1.364947081,-17,90
173,0.15,50,30,37,1.728660107,44,-38
83,0,5000,30,18,2.553164959,-65,-60
49,1,100,30,158,2.54154706,-71,74
143,0,50,30,99,2.329773188,-44,-42
39,0.15,100,30,7,2.541114092,-32,-38
119,0.15,50,30,33,2.553597212,-86,-56
6,1,5000,30,155,2.5415411,-31,122
47,0,5000,30,25,2.553373098,-22,2
168,0,5000,30,27,2.541496038,39,-92
92,1,50,30,128,2.553523064,36,-22
162,1,50,30,140,2.541795015,-22,100
80,0,5000,30,51,2.553133011,-29,12
139,0,100,30,89,2.541693926,-50,40
155,0.15,50,30,142,2.553482056,-13,40
118,1,50,30,9,2.541778088,71,-160
13,0.15,50,30,42,2.553360939,29,-98
160,0,5000,30,108,2.541368961,-52,-68
42,1,100,30,8,2.553178072,-34,-146
147,1,5000,30,179,2.235499144,32,46
157,0.15,5000,30,139,2.541804075,-18,120
16,0,50,30,175,2.541744947,-21,106
94,1,50,30,73,2.541299105,-21,-74
151,1,5000,30,20,2.541306973,49,2
156,0,5000,30,24,2.541633129,48,-74
11,0,50,30,13,2.541445017,2,-74
30,0.15,100,30,117,2.541525126,87,106
48,0.15,5000,30,177,2.541590929,-51,42
133,0.15,50,30,114,2.553157091,-19,11
25,0,5000,30,5,2.282938957,-20,-148
90,0.15,5000,30,18,2.541544199,-72,-64
138,1,5000,30,126,2.541463852,-12,106
36,0.15,5000,30,NaN,0,NaN,0
113,1,50,30,107,2.54153204,-6,6
16,0,50,30,90,2.541370153,74,16
149,0,100,30,32,2.541346073,63,-74
54,0.15,100,30,151,2.541651964,-83,74
59,0.15,5000,30,175,2.541633844,-64,106
178,1,50,30,140,2.553334951,-38,104
117,0.15,100,30,NaN,0,NaN,0
131,0.15,100,30,43,2.553086996,-88,42
109,0.15,100,30,NaN,0,NaN,0
98,1,50,30,89,2.553282022,-9,-58
8,1,100,30,117,2.259564161,-71,-26
12,0,50,30,NaN,0,NaN,0
78,0.15,100,30,80,0.718294144,2,56
137,0.15,5000,30,152,2.553533077,15,104
20,0.15,5000,30,128,2.542155981,-72,106
38,0,100,30,150,2.553105116,-68,104
11,0,100,30,139,2.541614056,-52,-24
133,1,100,30,158,2.541774035,25,106
127,1,5000,30,26,2.541388035,79,-74
104,0.15,50,30,19,2.55366087,-85,-76
81,0,50,30,108,2.541688919,27,106
129,0.15,5000,30,9,2.541437149,60,-74
29,0,50,30,48,2.541472912,19,-74
54,1,100,30,14,2.541621208,-40,-74
128,1,100,30,57,2.541435003,-71,-74
42,0,5000,30,16,2.541285038,-26,-74
115,0.15,50,30,80,2.541687012,-35,-74
38,0,100,30,35,2.541687965,-3,-74
105,0.15,100,30,8,2.541883945,83,-74
109,0,5000,30,113,2.541810989,4,106
153,1,50,30,39,2.541343927,66,-74
140,0.15,100,30,154,2.553182125,14,104
38,1,50,30,85,2.541534901,47,-74
26,0,5000,30,63,2.541524887,37,-74
15,0,50,30,101,2.541472912,86,-74
71,0.15,100,30,72,2.541389942,1,-74
24,1,50,30,33,2.541481972,9,-74
51,1,100,30,134,2.54181385,83,106
62,0,5000,30,106,2.541511059,44,-74
98,1,50,30,147,2.541350126,49,106
28,1,5000,30,NaN,0,NaN,0
87,0,100,30,114,2.553318024,27,78
65,0.15,5000,30,139,2.541730881,74,106
3,0,100,30,105,2.55354619,-78,104
153,1,100,30,114,2.541821003,-39,106
84,1,5000,30,71,2.553229809,-13,-76
66,0,5000,30,69,2.541867018,3,-74
177,1,50,30,63,2.553121805,66,-76
100,0,50,30,130,2.541568041,30,106
14,0.15,100,30,152,2.553451061,-42,104
48,0,100,30,128,2.541382074,80,106
87,0.15,5000,30,150,2.553107023,63,104
73,1,50,30,89,2.541872978,16,-74
97,1,100,30,156,2.553533077,59,104
73,0,50,30,26,2.541471004,-47,-74
5,0.15,50,30,41,2.553527117,36,-54
11,0.15,50,30,166,2.541407108,-25,164
169,0,100,30,25,2.541353941,36,-58
167,0.15,50,30,48,2.541638851,61,-74
88,0,50,30,14,2.541081905,-74,-74
53,0,5000,30,57,2.541943073,4,-74
37,0.15,50,30,16,2.541563034,-21,-74
159,1,100,30,80,2.541658878,-79,-74
4,1,50,30,35,2.541435003,31,-74
170,1,50,30,8,2.541774988,18,-74
33,0,50,30,113,2.541363955,80,106
78,0,5000,30,39,2.541625023,-39,-74
42,1,50,30,154,2.553166866,-68,104
89,1,5000,30,85,2.541722059,-4,-74
135,0.15,50,30,63,2.541402817,-72,-74
97,0.15,5000,30,101,2.541771889,4,-74
37,1,100,30,72,2.541640997,35,-74
142,1,50,30,170.5,2.541373968,28.5,63.5
74,1,100,30,102,2.54174304,28,74
171,0.15,5000,30,74,2.542033195,83,-106
54,1,50,30,115,2.541496992,61,74
148,1,50,30,175,2.541782141,27,106
117,1,5000,30,140,2.553375006,23,104
52,1,5000,30,139,2.541891098,87,106
150,0,5000,30,105,2.553406,-45,104
88,0.15,50,30,114,2.541871071,26,106
148,0.15,100,30,71,2.553143978,-77,-76
105,0.15,50,30,69,2.541565895,-36,-74
138,0.15,50,30,63,2.553198814,-75,-76
44,1,5000,30,130,2.54162097,86,106
50,0.15,100,30,152,2.553234816,-78,104
119,0.15,100,30,128,2.542114973,9,106
117,0.15,5000,30,150,2.553144932,33,104
37,1,5000,30,89,2.541396856,52,-74
59,0,50,30,156,2.553483009,-83,104
168,0,50,30,26,2.541630983,38,-74
29,1,5000,30,19,2.55339098,-10,-76
19,0.15,5000,30,108,2.541659832,89,106
111,0,50,30,9,2.541385889,78,-74
38,0.15,5000,30,48,2.541711092,10,-74
154,0.15,5000,30,12,2.553575039,38,-76
54,0.15,100,30,57,2.5415411,3,-74
8,1,100,30,16,2.541795969,8,-74
32,1,100,30,80,2.541419983,48,-74
149,1,50,30,35,2.541757107,66,-74
128,0.15,50,30,8,2.541468859,60,-74
154,1,5000,30,81,2.541511059,-73,74
105,0,5000,30,39,2.541712046,-66,-74
90,1,100,30,154,2.553602934,64,104
45,0,50,30,53,2.541563034,8,-106
18,1,50,30,31,2.541887999,13,-106
1,0,50,30,69,2.541681051,68,-106
86,1,100,30,52,2.541377068,-34,-94
62,0,5000,30,1,2.541582108,-61,-106
61,1,5000,30,90,2.541398048,29,62
116,0,100,30,NaN,0,NaN,0
133,1,50,30,113,2.54150486,-20,72
164,1,100,30,175,2.541388035,11,106
108,0,50,30,148,2.55327487,40,112
77,0,100,30,139,2.541089058,62,106
92,0.15,5000,30,105,2.553677082,13,104
100,1,5000,30,114,2.541773796,14,106
67,1,50,30,71,2.553171158,4,-76
39,0.15,50,30,69,2.541563988,30,-74
129,0.15,100,30,63,2.552819967,-66,-76
93,0,100,30,38,2.54171896,-55,14
67,1,50,30,NaN,0,NaN,0
58,0.15,50,30,128,2.541469812,70,106
151,0.15,100,30,150,2.553395987,-1,104
13,0.15,5000,30,105,2.541295052,-88,-58
103,0,100,30,128,2.553647041,25,76
35,0.15,50,30,174,2.541607141,-41,74
26,0,5000,30,171,2.55321312,-35,76
43,0.15,5000,30,76,2.541953087,33,74
74,1,5000,30,157,2.541476965,83,74
4,0,50,30,16,2.541347027,12,-106
16,1,5000,30,134,2.541453123,-62,46
94,0.15,50,30,57,2.541451931,-37,-74
21,0.15,100,30,16,2.54170084,-5,-74
22,0,100,30,80,2.541780949,58,-74
101,0,100,30,35,2.54134798,-66,-74
25,0.15,50,30,124,2.541678905,-81,42
77,1,5000,30,81,2.541535139,4,74
20,0.15,100,30,23,2.54143405,3,-90
63,1,50,30,154,2.553472042,-89,104
92,0.15,50,30,85,2.541594982,-7,-74
99,0,50,30,41,2.541344166,-58,-96
98,0.15,50,30,101,2.541628122,3,-74
140,1,100,30,72,2.541635036,-68,-74
163,0,100,30,33,2.54181695,50,-74
107,0,50,30,102,2.541789055,-5,74
4,0.15,100,30,106,2.541330099,-78,-74
33,1,5000,30,115,2.541627169,82,74
78,0,5000,30,33,2.541486979,-45,-36
19,1,5000,30,54,2.553562164,35,18
57,0.15,50,30,39,2.541338921,-18,6
63,0.15,100,30,77,2.553289175,14,76
154,1,100,30,82,2.541723967,-72,74
122,0.15,5000,30,43,2.55370903,-79,-104
135,1,50,30,37,2.541603804,82,-106
76,0.15,5000,30,35,2.553190947,-41,-104
114,0,50,30,122.5,2.541385889,8.5,98.5
37,0.15,100,30,124,2.553542852,87,76
159,1,100,30,96,2.541762114,-63,74
161,0,5000,30,122,2.553547859,-39,76
80,1,100,30,57,2.541779041,-23,-106
18,0,5000,30,126,2.541569948,-72,74
72,1,5000,30,174,2.541790009,-78,74
153,0,5000,30,171,2.553209066,18,76
57,1,50,30,76,2.541708946,19,74
37,0.15,50,30,157,2.541498184,-60,74
161,0,50,30,16,2.541370869,35,-106
60,1,100,30,162,2.541757107,-78,74
175,0,5000,30,25,2.541622162,30,-106
93,0,5000,30,16,2.541755915,-77,-74
52,0.15,100,30,80,2.54175806,28,-74
48,0.15,50,30,35,2.541472197,-13,-74
13,0.15,5000,30,88,2.541586161,75,6
91,0.15,50,30,81,2.541529894,-10,74
117,1,5000,30,7,2.54145813,70,-106
137,1,5000,30,126,2.553433895,-11,76
117,0,100,30,53,2.541389942,-64,-106
20,0,100,30,31,2.541913986,11,-106
65,0,100,30,20,2.541399956,-45,-155
10,1,5000,30,74.5,2.541478157,64.5,-71.5
60,0.15,100,30,1,2.541735172,-59,-106
93,1,100,30,102,2.541157007,9,74
122,1,100,30,74,2.541759014,-48,-106
29,0,100,30,115,2.541606903,86,74
72,0,100,30,175,2.54173398,-77,106
24,0.15,100,30,140,2.553359985,-64,104
74,0,100,30,139,2.541761875,65,106
106,0.15,5000,30,105,2.553553104,-1,104
4,1,5000,30,114,2.541354179,-70,106
27,1,100,30,11,0.78873992,-16,-136
24,1,50,30,69,2.541622162,45,-74
5,0,50,30,63,2.553593874,58,-76
31,0,100,30,130,2.541793108,-81,106
162,0.15,5000,30,152,2.553542852,-10,104
102,1,5000,30,128,2.541739941,26,106
5,0.15,5000,30,150,2.553380966,-35,104
102,0,5000,30,89,2.541542053,-13,-74
74,1,100,30,156,2.553487062,82,104
174,0,5000,30,26,2.541430235,32,-74
23,0.15,100,30,19,2.553575039,-4,-76
179,0.15,5000,30,73.5,2.54153204,74.5,71.5
142,0,100,30,154,2.553144932,12,71
103,0,50,30,13.5,2.541661978,-89.5,-108.5
115,0,50,30,NaN,0,NaN,0
171,1,100,30,57,2.541470051,66,-74
80,0,5000,30,16,2.541301012,-64,-74
154,1,100,30,48,2.541387081,74,-106
102,0.15,100,30,103,2.541813135,1,-6
165,0.15,100,30,8,2.541525126,23,-74
14,0.15,5000,30,135.5,2.541465998,-58.5,128.5
90,1,100,30,7,2.541734219,-83,-106
32,0,50,30,126,2.553527117,-86,76
31,0.15,100,30,53,2.5417521,22,-106
68,1,100,30,31,2.541360855,-37,-106
125,0,50,30,25,2.541220903,80,-150
141,1,50,30,72,2.541324854,-69,-74
30,1,100,30,33,2.541793823,3,-74
16,1,5000,30,134,2.541885138,-62,106
119,0,100,30,106,2.541722059,-13,-74
129,1,5000,30,93,2.541343927,-36,52
10,0.15,50,30,143,2.541376114,-47,74
160,0.15,100,30,112,2.553368092,-48,76
132,0.15,5000,30,173,2.541740894,41,140
4,0.15,50,30,72,2.553580046,68,71
137,0,50,30,82,2.541812897,-55,74
52,0.15,5000,30,76,2.553633928,24,-71
113,0.15,5000,30,34.5,2.541790009,-78.5,-108.5
65,0,50,30,30,2.553395033,-35,-109
170,1,100,30,NaN,0,NaN,0
98,1,50,30,121,2.506290913,23,73
175,0,100,30,128,2.541695118,-47,106
4,0,100,30,150,2.55321002,-34,104
124,0.15,50,30,89,2.541725159,-35,-74
163,1,100,30,156,2.553543091,-7,104
118,0.15,100,30,174,2.541627169,56,74
86,1,100,30,171,2.553483009,85,76
2,0.15,5000,30,76,2.541313887,74,74
151,0.15,100,30,159,2.553606987,8,76
99,0.15,100,30,16,2.541669846,-83,-106
80,0,5000,30,NaN,0,NaN,0
57,0.15,50,30,NaN,0,NaN,0
2,0,5000,30,NaN,0,NaN,0
24,1,50,30,48,2.541501999,24,-106
23,0.15,100,30,3,2.541821957,-20,-106
133,0,100,30,156,2.541544199,23,74
94,0,5000,30,148.5,2.541501999,54.5,141.5
52,1,100,30,39,2.541781902,-13,-74
59,0,100,30,126,2.553369999,67,76
141,0,50,30,53,2.541769981,-88,-106
141,0,100,30,31,2.541648865,70,-106
91,1,50,30,NaN,0,NaN,0
91,0.15,5000,30,74.5,2.5417099,-16.5,-71.5
57,0.15,5000,30,35.5,2.541748047,-21.5,-71.5
8,1,50,30,136.5,2.54151988,-51.5,108.5
175,0,100,30,108.5,2.541692972,-66.5,-71.5
112,0,50,30,145.5,2.459074974,33.5,104.5
25,0,5000,30,175,2.541450977,-30,106
63,1,100,30,142,2.541535854,79,106
123,0,50,30,139,2.541780949,16,106
4,0,5000,30,13,2.553431988,9,12
105,0,5000,30,26.5,2.54182291,-78.5,18.5
56,0.15,50,30,76,2.551995993,20,-71
17,1,50,30,NaN,0,NaN,0
163,1,100,30,NaN,0,NaN,0
163,1,50,30,NaN,0,NaN,0
96,1,50,30,NaN,0,NaN,0
133,0,50,30,NaN,0,NaN,0
17,0,5000,30,NaN,0,NaN,0
173,1,5000,30,NaN,0,NaN,0
103,1,5000,30,156,2.553493977,53,104
41,0.15,100,30,26,2.541542053,-15,-74
169,1,5000,30,19,2.553695917,30,-76
141,0,50,30,108,2.537354946,-33,106
76,1,5000,30,7,2.553471804,-69,-76
116,1,5000,30,16,2.541536808,80,-106
146,1,5000,30,96,2.553316116,-50,8
45,0,50,30,57,2.541787148,12,-74
168,0.15,50,30,16,2.539834976,28,-74
72,0.15,5000,30,94.5,2.541450977,22.5,-59.5
86,0,100,30,33,2.55322504,-53,-76
15,0,5000,30,8,2.541676044,-7,-74
73,1,5000,30,111,2.553727865,38,104
27,0.15,5000,30,39,2.540308952,12,-74
41,0.15,50,30,154,2.553271055,-67,104
7,0,5000,30,85,2.541502953,78,-74
58,0.15,100,30,61,2.553184032,3,-76
17,0.15,50,30,101,2.541852951,84,-74
83,0,50,30,72,2.540107965,-11,-74
63,1,50,30,33,2.541676998,-30,-74
59,0,50,30,132,2.553205013,73,104
105,0,5000,30,106,2.541651964,1,-74
87,0.15,50,30,145,2.55329299,58,104
98,0,100,30,143,2.541593075,45,74
96,0,50,30,140,2.553378105,44,104
70,0,5000,30,107,2.54164505,37,74
149,0.15,50,30,110,2.553462029,-39,109
178,0,100,30,59,2.541638851,61,51
28,0,5000,30,76,2.553460121,48,-71
36,0,100,30,34.5,2.54144907,-1.5,-108.5
138,0.15,5000,30,30,2.553096056,72,-109
52,0.15,100,30,95.5,2.541456938,43.5,71.5
77,0,100,30,119,2.553414106,42,71
112,0,100,30,93.5,2.541364908,-18.5,71.5
71,0,5000,30,117,2.553473949,46,71
58,0,100,30,54.5,2.541500807,-3.5,-108.5
23,0.15,100,30,123,2.55350399,-80,71
164,0,50,30,28.5,2.541756868,44.5,-71.5
56,1,5000,30,24,2.553558111,-32,-71
55,0,100,30,108,2.541327953,53,106
54,0.15,5000,30,7,2.553110123,-47,-76
130,1,5000,30,48,2.541386843,-82,-74
25,1,5000,30,12,2.553366184,-13,-76
105,0.15,100,30,57,2.541890144,-48,-74
158,0.15,5000,30,16,2.541389942,38,-74
134,1,50,30,80,2.541790962,-54,-74
142,0,100,30,35,2.54184413,73,-74
129,1,100,30,8,2.541702986,59,-74
10,0.15,5000,30,113,2.541580915,-77,106
17,0.15,50,30,39,2.54183197,22,-74
59,0.15,5000,30,154,2.553654909,-85,104
107,1,5000,30,85,2.541708946,-22,-74
13,1,100,30,63,2.541306019,50,-74
155,1,100,30,101,2.541764021,-54,-74
47,1,50,30,72,2.541634083,25,-74
159,0.15,100,30,33,2.541686058,54,-74
100,0.15,50,30,40,2.036002874,-60,12
167,1,50,30,NaN,0,NaN,0
168,0.15,50,30,NaN,0,NaN,0
161,0.15,100,31,134,1.31814599,-27,14
180,1,100,31,10,2.247398138,10,-156
12,1,5000,31,171,2.247591019,-21,114
143,0.15,5000,31,154,1.37699604,11,84
15,0.15,50,31,34,0.482718945,19,22
78,0,50,31,82,0.788640022,4,16
112,0.15,50,31,111,2.48304987,-1,78
50,0.15,50,31,76,0.800487041,26,24
87,0.15,5000,31,100,2.388396978,13,-34
39,0,100,31,33,2.459506989,-6,-14
141,0,50,31,155,2.506129026,14,-6
28,0,5000,31,23,1.459017992,-5,20
24,0.15,50,31,16,0.988563061,-8,-164
168,1,5000,31,153,2.341393948,-15,-18
113,1,5000,31,121,0.729624987,8,16
32,0.15,100,31,25,1.600601912,-7,10
134,0,5000,31,113,2.541404009,-21,36
80,1,50,31,61,2.28255105,-19,-24
89,0,100,31,86,2.047237873,-3,-62
70,1,50,31,78,2.259293079,8,-84
110,1,5000,31,98,1.153164148,-12,70
16,1,50,31,33,1.741679192,17,-146
179,1,50,31,153,1.870773077,-26,100
132,0.15,5000,31,134,2.541327,2,-12
14,0,50,31,162,1.600218058,-32,156
104,0.15,5000,31,100,1.835467815,-4,-10
22,0.15,100,31,22,1.623747826,0,20
14,1,100,31,26,2.424010038,12,-112
83,1,100,31,78,2.094436169,-5,-40
13,0.15,5000,31,11,1.247297049,-2,-154
165,1,50,31,142,2.517844915,-23,56
109,1,5000,31,3,2.459021091,74,-40
54,1,5000,31,55,1.576698065,1,-76
166,0,50,31,155,1.764931917,-11,96
43,1,5000,31,63,1.259135962,20,-16
67,0.15,100,31,33,2.423807859,-34,-78
158,0,100,31,153,2.153135061,-5,-8
50,0,100,31,24,1.941381931,-26,-152
171,1,100,31,150,1.059045076,-21,-24
173,0.15,5000,31,140,1.517915964,-33,38
136,1,5000,31,136,0.988535166,0,-6
127,1,5000,31,115,1.223737001,-12,10
